,title,tags,movieId,imdbId,tmdbId
8965,Swing Kids (1993),"['germany', 'world', 'war', 'ii', 'nazis', 'jews', 'nazi', 'wwii', 'holocaust', 'music', 'fascism', 'alternate', 'history']",2106,108265,10419.0
8966,Swing Shift (1984),"['world', 'war', 'ii', 'wartime', 'wwii', 'period', 'piece', 'adultery', 'women', 'war', 'romantic', 'girlie', 'movie', 'historical']",7283,88213,18446.0
8967,Swing Time (1936),"['dance', 'dancing', 'romance', 'imdb', 'top', '250', 'musical', 'screwball', 'mistaken', 'identity', '1930s', 'criterion', 'good', 'music']",7055,28333,20325.0
8968,Swing Vote (2008),"['politics', 'single', 'father', 'father', 'daughter', 'relationship', 'political', 'world', 'politics', 'president', 'corruption', 'original', 'satirical', 'family', 'drama']",60939,1027862,10187.0
8969,Swingers (1996),"['relationships', 'friendship', 'great', 'dialogue', 'independent', 'film', 'unlikely', 'friendships', 'los', 'angeles', 'coming', 'of', 'age', 'dialogue', 'mentor', 'cool']",1060,117802,10218.0
8970,Swiss Family Robinson (1960),"['adventure', 'island', 'based', 'on', 'a', 'book', 'family', 'pirates', 'disney', 'animals', 'stranded', 'children', 'classic']",1017,54357,18444.0
8971,Switch (1991),"['transgender', 'comedy', 'original', 'sexy', 'redemption', 'women', 'destiny', 'pornography', 'so', 'bad', ""it's"", 'funny', 'life', '&', 'death']",7626,103016,10261.0
8972,"Switch, The (2010)","['romantic', 'comedy', 'chick', 'flick', 'single', 'father', 'romantic', 'relationships', 'romance', 'comedy', 'divorce', 'happy', 'ending', 'girlie', 'movie']",80166,889573,41210.0
8973,Switchback (1997),"['serial', 'killer', 'murder', 'mystery', 'thriller', 'suspenseful', 'kidnapping', 'twists', '&', 'turns', 'suspense', 'detective', 'chase', 'tense']",1661,119210,10871.0
8974,Switchblade Sisters (1975),"['race', 'issues', 'gangs', 'original', 'bullying', 'cult', 'film', 'pornography', 'teen', 'bloody', 'violence', 'women']",716,73778,52633.0
8975,Switching Channels (1988),"['undercover', 'cop', 'remake', 'original', 'good', 'action', 'franchise', 'good', 'predictable', 'story', 'chase', 'comedy']",4550,96203,26798.0
8976,"Sword and the Sorcerer, The (1982)","['fantasy', 'adventure', 'good', 'versus', 'evil', 'fun', 'movie', 'special', 'effects', 'fight', 'scenes', 'fantasy', 'world', 'pulp', 'silly', 'fun', 'sword', 'fight']",5898,84749,13945.0
8977,"Sword in the Stone, The (1963)","['disney', 'animated', 'feature', 'animation', 'cartoon', 'animated', 'disney', 'classic', 'children', 'based', 'on', 'book', 'wizards', 'magic']",1025,57546,9078.0
8978,"Sword of Doom, The (Dai-bosatsu tôge) (1966)","['criterion', 'japan', 'samurai', 'sword', 'fighting', 'masterpiece', 'kurosawa', 'sword', 'fight', 'assassination', 'vengeance', 'stylized']",32387,60277,19884.0
8979,Swordfish (2001),"['action', 'hacking', 'good', 'action', 'hackers', 'cool', 'big', 'budget', 'action', 'packed', 'heist', 'fast', 'paced', 'nudity', '(topless', '-', 'notable)']",4344,244244,9705.0
8980,Sybil (1976),"['psychiatry', 'based', 'on', 'a', 'book', 'child', 'abuse', 'psychology', 'childhood', 'true', 'story', 'original', 'doctors', 'identity', 'schizophrenia']",53827,75296,27138.0
8981,Sydney (Hard Eight) (1996),"['neo-noir', 'character', 'study', 'independent', 'film', 'enigmatic', 'original', 'dialogue', 'talky', 'loneliness', 'casino', 'great', 'acting']",2952,119256,8052.0
8982,Sydney White (2007),"['teen', 'movie', 'girlie', 'movie', 'teen', 'geeks', 'college', 'chick', 'flick', 'high', 'school', 'teens', 'pg-13', 'cute']",54734,815244,10760.0
8983,Sylvia (2003),"['biographical', 'biopic', 'biography', 'life', 'life', '&', 'death', 'suicide', 'depression', 'writers', 'melancholic', 'poetry']",6883,325055,28200.0
8984,Sympathy for Mr. Vengeance (Boksuneun naui geot) (2002),"['vengeance', 'brutality', 'violent', 'brutal', 'visceral', 'violence', 'kidnapping', 'revenge', 'visually', 'appealing', 'stylized']",27592,310775,4689.0
8985,"Synecdoche, New York (2008)","['surreal', ""writer's"", 'life', 'life', '&', 'death', 'existentialism', 'loneliness', 'weird', 'cerebral', 'intellectual', 'melancholic', 'depression']",62511,383028,4960.0
8986,Synthetic Pleasures (1995),"['original', 'highly', 'quotable', 'weird', 'family', 'life', '&', 'death', 'fantasy', 'world', 'powerful', 'ending', 'superheroes', 'dialogue', 'nasa']",1039,114597,117036.0
8987,Syriana (2005),"['world', 'politics', 'complex', 'political', 'politics', 'oil', 'middle', 'east', 'political', 'corruption', 'corruption', 'cerebral', 'complicated']",40583,365737,231.0
8988,T-Men (1947),"['noir', 'thriller', 'narrated', 'noir', 'film', 'noir', 'unusual', 'plot', 'structure', 'mob', 'pornography', 'crime', 'moody', 'gangsters']",1154,39881,26174.0
8989,T-Rex: Back to the Cretaceous (1998),"['dinosaurs', '70mm', 'special', 'effects', 'bad', 'plot', 'archaeology', '3d', 'dynamic', 'cgi', 'action', 'computer', 'animation', 'big', 'budget', 'adventure']",4445,163862,82623.0
8990,THX 1138 (1971),"['distopia', 'futuristic', 'future', 'dystopia', 'sci-fi', 'surveillance', 'sci', 'fi', 'science', 'fiction', 'robots', 'visual']",6645,66434,636.0
8991,TMNT (Teenage Mutant Ninja Turtles) (2007),"['ninja', 'franchise', 'animation', 'vigilante', 'superheroes', 'talking', 'animals', 'based', 'on', 'a', 'comic', 'cartoon', 'super', 'hero', 'view', 'askew']",51939,453556,1273.0
8992,TPB AFK: The Pirate Bay Away from Keyboard (2013),"['internet', 'documentary', 'greed', 'capitalism', 'fighting', 'the', 'system', 'very', 'interesting', 'censorship', 'marijuana', 'original', 'justice']",100745,2608732,50275.0
8993,"TV Set, The (2006)","['writers', 'satire', 'comedy', 'television', 'original', 'satirical', 'ensemble', 'cast', 'suicide', 'off-beat', 'comedy', 'pornography']",53574,473709,17320.0
8994,Tabloid (2010),"['obsession', 'kidnapping', 'enigmatic', 'documentary', 'sexual', 'affectionate', 'clones', 'off-beat', 'comedy', 'original', 'guilt']",90378,1704619,69480.0
8995,Taboo (Gohatto) (1999),"['japan', 'samurai', 'golden', 'palm', 'sword', 'fighting', 'visually', 'stunning', 'tokyo', 'homosexuality', 'cinematography', 'japanese', 'visually', 'appealing']",27271,213682,97206.0
8996,Tadpole (2002),"['oscar', 'adolescence', 'coming', 'of', 'age', 'quirky', 'visually', 'appealing', 'coming-of-age', 'original', 'unlikely', 'friendships', 'women', 'independent', 'film']",5485,271219,39141.0
8997,Tae Guk Gi: The Brotherhood of War (Taegukgi hwinalrimyeo) (2004),"['war', 'best', 'war', 'films', 'war', 'movie', 'emotional', 'heartbreaking', 'wartime', 'civil', 'war', 'dramatic', 'brutality', 'poignant']",27869,386064,11658.0
8998,Taffin (1988),"['irish', 'ireland', 'bond', 'original', 'cool', 'entertaining', 'good', 'pg-13', 'good', 'soundtrack', 'fun', 'movie']",3523,96211,28975.0
8999,"Tailor of Panama, The (2001)","['espionage', 'spying', 'spy', 'spies', 'secrets', 'latin', 'america', 'adapted', 'from:book', 'based', 'on', 'a', 'book', '007', 'secret', 'service']",4234,236784,2575.0
9000,Take Care of My Cat (Goyangileul butaghae) (2001),"['melancholic', 'allegory', 'unlikely', 'friendships', 'oscar', '(best', 'foreign', 'language', 'film)', 'criterion', 'intimate', 'loneliness', 'reflective', 'meditative', 'foreign']",5687,296658,37288.0
9001,Take Me Home Tonight (2011),"['80s', '1980s', 'comedy', 'nostalgic', 'teen', 'movie', 'high', 'school', 'goofy', 'fun', 'movie', 'good', 'soundtrack', 'original']",84950,810922,50725.0
9002,Take Me Out to the Ball Game (1949),"['fun', 'movie', 'musical', 'light', 'chase', 'dancing', 'good', 'music', 'dance', 'music', 'original', 'feel-good']",8263,41944,33738.0
9003,Take Shelter (2011),"['psychology', 'dreams', 'psychological', 'mental', 'illness', 'cerebral', 'paranoia', 'surreal', 'obsession', 'tense', 'insanity']",90057,1675192,64720.0
9004,Take This Job and Shove It (1981),"['beer', 'so', 'bad', ""it's"", 'funny', 'fun', 'movie', 'original', '80s', 'destiny', 'predictable', 'goofy', 'mentor', 'natural', 'disaster']",5863,83163,42371.0
9005,Take This Waltz (2011),"['relationships', 'bittersweet', 'loneliness', 'melancholic', 'intimate', 'marriage', 'love', 'nudity', '(full', 'frontal', '-', 'notable)', 'infidelity', 'adultery']",94931,1592281,86555.0
9006,Take the Lead (2006),"['dance', 'hip', 'hop', 'dancing', 'high', 'school', 'teen', 'movie', 'teen', 'pg-13', 'teacher', 'based', 'on', 'true', 'story', 'based', 'on', 'a', 'true', 'story']",44613,446046,12763.0
9007,Take the Money and Run (1969),"['spoof', 'narrated', 'mockumentary', 'comedy', 'bank', 'robbery', 'hilarious', 'prison', 'escape', 'crime', 'satire', 'parody']",1963,65063,11485.0
9008,Takedown (2000),"['hacking', 'hackers', 'based', 'on', 'true', 'story', 'internet', 'based', 'on', 'a', 'true', 'story', 'mentor', 'true', 'story', 'life', 'philosophy', 'computers', 'con', 'men']",27114,159784,10429.0
9009,Taken (2008),"['father', 'daughter', 'relationship', 'action', 'good', 'action', 'kidnapping', 'fast', 'paced', 'action', 'packed', 'vengeance', 'fight', 'scenes', 'pg-13', 'lone', 'hero']",59369,936501,8681.0
9010,Taken 2 (2012),"['kidnapping', 'action', 'islam', 'father', 'daughter', 'relationship', 'revenge', 'fight', 'scenes', 'good', 'action', 'car', 'chase', 'lone', 'hero', 'action', 'packed']",96861,1397280,82675.0
9011,Taken 3 (2015),"['action', 'good', 'action', 'car', 'chase', 'fight', 'scenes', 'murder', 'action', 'packed', 'chase', 'franchise', 'pg-13', 'revenge']",120635,2446042,260346.0
9012,Takers (2010),"['heist', 'bank', 'robbery', 'caper', 'robbery', 'action', 'good', 'soundtrack', 'fast', 'paced', 'original', 'gangsters', 'action', 'packed']",87785,1135084,22907.0
9013,Taking Care of Business (1990),"['comedy', 'funny', 'very', 'funny', 'buddy', 'movie', 'original', 'fun', 'movie', 'destiny', 'mentor', 'great', 'ending', 'great']",5307,103035,6393.0
9014,Taking Chance (2009),"['military', 'sacrifice', 'war', 'true', 'story', 'touching', 'courage', 'political', 'runaway', 'iraq', 'poignant']",66385,1019454,25405.0
9015,Taking Lives (2004),"['serial', 'killer', 'police', 'investigation', 'twists', '&', 'turns', 'twist', 'ending', 'murder', 'mystery', 'detective', 'investigation', 'suspenseful', 'twist', 'suspense']",7362,364045,11081.0
9016,Taking Woodstock (2009),"['nudity', '(full', 'frontal', '-', 'brief)', 'rock', 'and', 'roll', 'music', 'glbt', 'based', 'on', 'a', 'book', 'drugs', 'transgender', 'original', 'jews', 'dysfunctional', 'family']",70984,1127896,26320.0
9017,"Taking of Pelham 1 2 3, The (2009)","['remake', 'new', 'york', 'city', 'action', 'original', 'chase', 'corruption', 'good', 'plot', 'thriller', 'fast', 'paced']",69306,1111422,18487.0
9018,"Taking of Pelham One Two Three, The (1974)","['tense', 'undercover', 'cop', 'suspenseful', 'new', 'york', 'city', 'thriller', 'suspense', 'claustrophobic', 'crime', 'new', 'york', 'heist']",3384,72251,8333.0
9019,"Tale of Despereaux, The (2008)","['animation', 'based', 'on', 'a', 'book', 'talking', 'animals', 'story', 'computer', 'animation', 'rats', 'emma', 'watson', 'based', 'on', 'book', 'animated', 'adapted', 'from:book']",65577,420238,10199.0
9020,"Tale of Ham and Passion, A (Jamón, Jamón) (1992)","['spanish', 'spain', 'erotic', 'sexy', 'pornography', 'sexual', 'surreal', 'passionate', 'satirical', 'almodovar']",8273,104545,4507.0
9021,"Tale of Princess Kaguya, The (Kaguyahime no monogatari) (2013)","['oscar', '(best', 'animated', 'feature)', 'japan', 'anime', 'firefly', 'animated', 'studio', 'ghibli', 'japanese', 'melancholic', 'animation', 'storytelling']",114554,2576852,149871.0
9022,"Tale of Springtime, A (Conte de Printemps) (1990)","['intimate', 'criterion', 'affectionate', 'friendship', 'reflective', 'melancholic', 'downbeat', 'talky', 'golden', 'palm', 'runaway']",5236,97106,28213.0
9023,"Tale of Two Cities, A (1935)","['adapted', 'from:book', 'based', 'on', 'a', 'book', 'classic', '18th', 'century', 'based', 'on', 'book', 'literature', 'revolution', 'original', '1930s', 'courage']",6984,27075,17831.0
9024,"Tale of Two Sisters, A (Janghwa, Hongryeon) (2003)","['creepy', 'psychological', 'tense', 'psychology', 'horror', 'eerie', 'great', 'ending', 'sisters', 'atmospheric', 'stylized']",7982,365376,4552.0
9025,"Talented Mr. Ripley, The (1999)","['obsession', 'great', 'acting', 'psychological', 'twists', '&', 'turns', 'psychology', 'complex', 'very', 'interesting', 'secrets', 'suspense', 'adapted', 'from:book']",3176,134119,1213.0
9026,Tales from the Crypt (1972),"['horror', 'macabre', 'splatter', 'creepy', 'adapted', 'from:comic', 'gory', 'cult', 'classic', 'brutality', 'violence', 'suspense']",6976,69341,38939.0
9027,Tales from the Crypt Presents: Bordello of Blood (1996),"['vampires', 'vampire', 'splatter', 'horror', 'fun', 'movie', 'goth', 'demons', 'gory', 'awesome', 'soundtrack', 'nudity', '(topless)']",842,117826,9431.0
9028,Tales from the Crypt Presents: Demon Knight (1995),"['demons', 'horror', 'splatter', 'awesome', 'soundtrack', 'fun', 'movie', 'gory', 'cult', 'classic', 'silly', 'fun', 'bloody', 'cool']",328,114608,9059.0
9029,Tales from the Darkside: The Movie (1990),"['horror', 'mummy', 'splatter', 'story', 'original', 'macabre', 'special', 'effects', 'storytelling', 'murder', 'revenge']",2327,100740,20701.0
9030,Tales from the Hood (1995),"['horror', 'brutality', 'violence', 'original', 'macabre', 'story', 'great', 'ending', 'storytelling', 'voodoo', 'life', 'philosophy']",330,114609,25066.0
9031,Tales of Terror (1962),"['death', 'macabre', 'horror', 'creepy', 'revenge', 'supernatural', 'cult', 'film', 'gothic', 'cult', 'classic', 'dark', 'humor']",2785,56552,29074.0
9032,Talk Radio (1988),"['radio', 'free', 'speech', 'censorship', 'original', 'pornography', 'character', 'study', 'very', 'interesting', 'talky', 'dialogue', 'interesting']",4009,96219,10132.0
9033,"Talk of the Town, The (1942)","['screwball', 'comedy', 'comedy', 'drama', 'mentor', 'murder', 'suspense', 'great', 'ending', 'prison', 'escape', 'classic', 'light']",6228,35417,23159.0
9034,Talk to Her (Hable con Ella) (2002),"['relationships', 'loneliness', 'love', 'almodovar', 'spanish', 'obsession', 'women', 'drama', 'friendship', 'melancholic']",5878,287467,64.0
9035,Talk to Me (2007),"['biopic', 'radio', 'biographical', 'true', 'story', 'biography', 'based', 'on', 'true', 'story', 'based', 'on', 'a', 'true', 'story', 'original', 'rags', 'to', 'riches', 'dramatic']",54513,796368,6535.0
9036,"Tall Guy, The (1989)","['british', 'comedy', 'farce', 'comedy', 'funny', 'original', 'satire', 'musical', 'fun', 'movie', 'british', 'very', 'funny']",4672,98436,24077.0
9037,"Tall Man, The (2012)","['kidnapping', 'twists', '&', 'turns', 'twist', 'ending', 'plot', 'twist', 'original', 'twist', 'pornography', 'predictable', 'plot', 'holes', 'horror']",96964,1658837,86597.0
9038,Tall Tale (1995),"['adventure', 'family', 'childhood', 'greed', 'children', 'original', 'fun', 'movie', 'catastrophe', 'great', 'ending', 'kids']",2103,111359,41841.0
9039,Talladega Nights: The Ballad of Ricky Bobby (2006),"['comedy', 'racing', 'funny', 'hilarious', 'product', 'placement', 'goofy', 'pg-13', 'very', 'funny', 'saturday', 'night', 'live', 'funny', 'as', 'hell']",46970,415306,9718.0
9040,Tamara Drewe (2010),"['england', 'british', 'comedy', 'small', 'town', 'relationships', 'adapted', 'from:comic', 'london', 'writers', 'british', 'based', 'on', 'a', 'comic', 'original']",80775,1486190,38961.0
9041,"Taming of the Shrew, The (1967)","['shakespeare', 'based', 'on', 'a', 'play', 'oscar', '(best', 'actress)', 'adaptation', 'fun', 'movie', 'original', 'adapted', 'from:book', 'dialogue', 'witty', 'oscar', '(best', 'supporting', 'actress)']",3028,61407,25560.0
9042,Tammy (2014),"['road', 'trip', 'road', 'movie', 'comedy', 'original', 'so', 'bad', ""it's"", 'funny', 'funny', 'cheating', 'predictable', 'redemption', 'very', 'funny']",112497,2103254,226486.0
9043,Tampopo (1985),"['cooking', 'food', 'satirical', 'life', '&', 'death', 'weird', 'japanese', 'japan', 'quirky', 'obsession', 'visually', 'appealing']",3819,92048,11830.0
9044,Tangerines (2013),"['oscar', '(best', 'foreign', 'language', 'film)', 'war', 'tense', 'mentor', 'gunfight', 'best', 'war', 'films', 'wartime', 'drama', 'humanity', 'realistic']",116411,2991224,238628.0
9045,Tangled (2010),"['animation', 'fairy', 'tale', 'disney', 'animated', 'feature', 'computer', 'animation', 'disney', 'animated', 'cute', 'family', 'fairy', 'tales', 'visually', 'appealing']",81847,398286,38757.0
9046,Tangled Ever After (2012),"['animation', 'too', 'short', 'sequel', 'good', 'sequel', 'love', 'sequels', 'short', 'adventure', 'cute', 'disney']",112006,2112281,82881.0
9047,Tango & Cash (1989),"['action', 'good', 'action', 'buddy', 'movie', 'action', 'packed', 'undercover', 'cop', 'silly', 'fun', 'prison', 'escape', 'fun', 'movie', 'comedy', 'prison']",4673,98439,9618.0
9048,Tank (1984),"['family', 'original', 'good', 'small', 'town', 'camp', 'corruption', 'fun', 'movie', 'goofy', 'brutality', 'chase']",8634,88224,21871.0
9049,Tank Girl (1995),"['based', 'on', 'a', 'comic', 'adapted', 'from:comic', 'mutants', 'comic', 'book', 'awesome', 'soundtrack', 'based', 'on', 'comic', 'comics', 'sexy', 'original', 'stylized']",327,114614,9067.0
9050,"Tao of Steve, The (2000)","['relationships', 'original', 'dialogue', 'chick', 'flick', 'philosophy', 'romantic', 'mentor', 'cool', 'women', 'slackers']",3852,234853,20438.0
9051,Tap (1989),"['dancing', 'dance', 'mentor', 'original', 'wizards', 'great', 'good', 'jazz', 'destiny', 'hip', 'hop']",4674,98442,16560.0
9052,Tape (2001),"['talky', 'claustrophobic', 'based', 'on', 'a', 'play', 'relationships', 'dialogue', 'independent', 'film', 'very', 'interesting', 'original', 'friendship', 'hotel']",4888,275719,23949.0
9053,Tapeheads (1988),"['off-beat', 'comedy', 'music', 'cult', 'classic', 'cult', 'film', 'hit', 'men', '1980s', 'irreverent', 'original', 'fun', 'movie', 'goofy']",4181,96223,25447.0
9054,Taps (1981),"['military', 'mentor', 'courage', 'original', 'fighting', 'teen', 'movie', 'weapons', 'dramatic', 'great', 'movie', 'entertaining']",5237,83169,10627.0
9055,Tarantula (1955),"['spiders', 'horror', 'scifi', 'mad', 'scientist', 'sci', 'fi', 'sci-fi', 'monster', 'science', 'fiction', 'special', 'effects', 'allegory']",2656,48696,9077.0
9056,Targets (1968),"['tense', 'violence', 'horror', 'creepy', 'grim', 'downbeat', 'suspenseful', 'talky', 'low', 'budget', 'suspense']",6727,63671,19383.0
9057,Tarnation (2003),"['mental', 'illness', 'psychology', 'documentary', 'insanity', 'dysfunctional', 'family', 'original', 'drugs', 'gay', 'disturbing', 'depression']",8938,390538,1435.0
9058,Tarzan (1999),"['disney', 'animated', 'feature', 'animation', 'jungle', 'animals', 'animated', 'cartoon', 'disney', 'computer', 'animation', 'family', 'good']",2687,120855,37135.0
9059,Tarzan and the Lost City (1998),"['adventure', 'jungle', 'special', 'effects', 'original', 'africa', 'snakes', 'pulp', 'predictable', 'bad', 'acting', 'lame']",1867,120856,38618.0
9060,Tarzan the Fearless (1933),"['jungle', 'lions', 'adapted', 'from:book', 'original', 'vengeance', 'adaptation', 'runaway', 'life', 'philosophy', 'based', 'on', 'a', 'book', 'books']",3139,24645,76083.0
9061,"Tarzan, the Ape Man (1981)","['jungle', 'erotic', 'bad', 'so', 'bad', ""it's"", 'funny', 'snakes', 'original', 'predictable', 'idiotic', 'silly', 'bad', 'acting']",5864,83170,26325.0
9062,Taste of Cherry (Ta'm e guilass) (1997),"['enigmatic', 'criterion', 'golden', 'palm', 'meditative', 'talky', 'bleak', 'loneliness', 'life', 'intimate', 'melancholic']",1859,120265,30020.0
9063,"Taste of Others, The (Le goût des autres) (2000)","['loneliness', 'melancholic', 'relationships', 'criterion', 'intimate', 'midlife', 'crisis', 'foreign', 'french', 'golden', 'palm', 'original']",4151,216787,10697.0
9064,Taxi (1998),"['france', 'cars', 'french', 'car', 'chase', 'action', 'comedy', 'good', 'action', 'fast', 'paced', 'chase', 'action', 'packed']",8604,152930,2330.0
9065,Taxi (2004),"['remake', 'comedy', 'original', 'so', 'bad', ""it's"", 'funny', 'bad', 'plot', 'idiotic', 'cars', 'horrible', 'predictable', 'silly', 'fun']",8912,316732,11045.0
9066,Taxi 2 (2000),"['france', 'car', 'chase', 'cars', 'paris', 'action', 'french', 'comedy', 'dumb', 'but', 'funny', 'ninja', 'chase']",27193,183869,2332.0
9067,Taxi 3 (2003),"['france', 'car', 'chase', 'french', 'paris', 'good', 'action', 'cars', 'humor', 'action', 'comedy', 'funny']",8605,295721,2334.0
9068,Taxi Driver (1976),"['loneliness', 'masterpiece', 'golden', 'palm', 'imdb', 'top', '250', 'violent', 'character', 'study', 'insanity', 'social', 'commentary', 'new', 'york', 'dark']",111,75314,103.0
9069,Taxi to the Dark Side (2007),"['documentary', 'politics', 'corruption', 'middle', 'east', 'torture', 'iraq', 'idealism', 'military', 'terrorism', 'greed']",58191,854678,13362.0
9070,Taxidermia (2006),"['surreal', 'art', 'house', 'dark', 'humor', 'weird', 'obsession', 'allegory', 'fascism', 'disturbing', 'stylized', 'melancholic']",48231,410730,15742.0
9071,Tea with Mussolini (1999),"['world', 'war', 'ii', 'wartime', 'fascism', 'wwii', 'period', 'piece', 'sentimental', '1930s', 'italy', 'women', 'jews']",2436,120857,10368.0
9072,Teacher's Pet (1958),"['mentor', 'runaway', 'journalism', 'fun', 'movie', 'teacher', 'life', '&', 'death', 'original', 'alter', 'ego', 'culture', 'clash', 'unlikely', 'friendships']",26038,52278,43137.0
9073,Teacher's Pet (2004),"['animals', 'cartoon', 'animation', 'computer', 'animation', 'original', 'mad', 'scientist', 'animal', 'movie', 'predictable', 'talking', 'animals', 'disney']",7174,350194,24034.0
9074,Teaching Mrs. Tingle (1999),"['teen', 'teen', 'movie', 'high', 'school', 'teens', 'horrible', 'teacher', 'fun', 'movie', 'teenagers', 'teenager', 'school']",2806,133046,10342.0
9075,Team America: World Police (2004),"['satire', 'parody', 'politics', 'political', 'hilarious', 'satirical', 'irreverent', 'puppets', 'funny', 'funniest', 'movies']",8917,372588,3989.0
9076,Tears of the Sun (2003),"['war', 'best', 'war', 'films', 'action', 'genocide', 'military', 'realistic', 'action', 'civil', 'war', 'jungle', 'africa', 'war', 'movie']",6213,314353,9567.0
9077,Ted (2012),"['comedy', 'weed', 'funny', 'crude', 'humor', 'hilarious', 'drinking', 'humor', 'buddy', 'movie', 'humorous', 'drugs']",95441,1637725,72105.0
9078,Teddy Bear (Mis) (1981),"['poland', 'absurd', 'melancholic', 'criterion', 'funny', 'censorship', 'childhood', 'very', 'funny', 'comedy', 'foreign']",5767,82755,31407.0
9079,Teen Wolf (1985),"['teen', 'movie', 'teen', 'high', 'school', 'teens', 'werewolf', '1980s', '80s', 'werewolves', 'teenager', 'sports']",7036,90142,11824.0
9080,Teen Wolf Too (1987),"['sequels', 'sports', 'horrible', 'teen', 'movie', 'werewolf', 'original', 'lame', 'predictable', '80s', 'teen']",51520,94118,15582.0
9081,Teenage Mutant Ninja Turtles (1990),"['ninja', 'based', 'on', 'a', 'comic', 'adapted', 'from:comic', 'franchise', 'martial', 'arts', 'superheroes', 'comic', 'book', 'super', 'hero', 'superhero', 'vigilante']",3438,100758,1498.0
9082,Teenage Mutant Ninja Turtles (2014),"['ninja', 'adapted', 'from:comic', 'superheroes', 'action', 'mutants', 'super', 'hero', 'superhero', 'franchise', 'plot', 'holes', 'cgi']",113348,1291150,98566.0
9083,Teenage Mutant Ninja Turtles II: The Secret of the Ooze (1991),"['ninja', 'franchise', 'mutants', 'good', 'sequel', 'nostalgia', 'sequel', 'silly', 'fun', 'goofy', 'based', 'on', 'a', 'comic', 'sequels']",3439,103060,1497.0
9084,Teenage Mutant Ninja Turtles III (1993),"['ninja', 'franchise', 'martial', 'arts', 'nostalgia', 'bad', 'plot', 'sequel', 'based', 'on', 'a', 'tv', 'show', 'comic', 'book', 'adapted', 'from:comic', 'original']",3440,108308,1499.0
9085,Teenage Mutant Ninja Turtles: Turtles Forever (2009),"['ninja', 'cartoon', 'animation', 'comics', 'original', 'animals', 'mutants', 'childhood', 'franchise', 'death']",72601,1543920,34003.0
9086,Teenagers from Outer Space (1959),"['alien', 'aliens', 'alien', 'invasion', 'sci', 'fi', 'scifi', 'sci-fi', 'space', 'science', 'fiction', 'so', 'bad', ""it's"", 'funny', 'first', 'contact']",6208,53337,35139.0
9087,Teeth (2007),"['horror', 'sexualized', 'violence', 'pornography', 'splatter', 'rape', 'gory', 'sexual', 'cult', 'film', 'male', 'nudity', 'virginity']",57910,780622,13121.0
9088,Tekken (2010),"['video', 'game', 'adaptation', 'based', 'on', 'a', 'video', 'game', 'video', 'game', 'adapted', 'from:game', 'action', 'fight', 'scenes', 'fighting', 'franchise', 'video', 'games', 'predictable']",80026,411951,42194.0
9089,Tekkonkinkreet (Tekkon kinkurîto) (2006),"['anime', 'japan', 'visually', 'appealing', 'black', 'and', 'white', 'colourful', 'visual', 'japanese', 'animation', 'homeless', 'stylized']",55167,831888,13754.0
9090,Tell No One (Ne le dis à personne) (2006),"['twists', '&', 'turns', 'murder', 'mystery', 'french', 'thriller', 'mystery', 'police', 'investigation', 'complicated', 'murder', 'france', 'chase']",54372,362225,10795.0
9091,Telling Lies in America (1997),"['mentor', 'coming', 'of', 'age', 'teen', 'movie', 'coming-of-age', 'original', 'teen', 'excellent', 'script', 'good', 'rock', 'and', 'roll', 'redemption']",1651,120303,63437.0
9092,"Temp, The (1993)","['mentor', 'predictable', 'original', 'so', 'bad', ""it's"", 'funny', 'fun', 'movie', 'sexy', 'life', '&', 'death', 'paranoia', 'guilty', 'pleasure', 'thriller']",5343,108311,17168.0
9093,Tempest (1982),"['midlife', 'crisis', 'original', 'shakespeare', 'dialogue', 'new', 'york', 'storytelling', 'catastrophe', 'criterion', 'unusual', 'plot', 'structure', 'island']",6139,84776,48249.0
9094,Temple Grandin (2010),"['disability', 'autism', 'biopic', 'true', 'story', 'graphic', 'design', 'social', 'commentary', 'fighting', 'the', 'system', 'mentor', 'inspirational', 'life', '&', 'death']",74324,1278469,33602.0
9095,Temptress Moon (Feng Yue) (1996),"['china', 'melancholic', 'dysfunctional', 'family', 'betrayal', 'cinematography', 'visually', 'appealing', 'pornography', 'stunning', 'erotic', 'beautifully', 'filmed']",1514,116295,47694.0
9096,Ten (2002),"['mother-son', 'relationship', 'iran', 'intimate', 'melancholic', 'women', 'divorce', 'criterion', 'relationships', 'solitude', 'parenthood']",6211,301978,14633.0
9097,Ten Canoes (2006),"['australia', 'cinematography', 'storytelling', 'australian', 'narrated', 'visual', 'story', 'original', 'black', 'and', 'white', 'art', 'house']",53349,466399,14064.0
9098,"Ten Commandments, The (1956)","['biblical', 'egypt', 'god', 'epic', 'special', 'effects', 'christian', 'classic', 'visual', 'big', 'budget', 'jesus']",7386,49833,6844.0
9099,Ten Inch Hero (2007),"['feel-good', 'unlikely', 'friendships', 'friendship', 'independent', 'film', 'original', 'love', 'feel', 'good', 'movie', 'sweet', 'good', 'soundtrack', 'ensemble', 'cast']",69992,829297,14843.0
9100,"Ten, The (2007)","['irreverent', 'comedy', 'humorous', 'absurd', 'quirky', 'off-beat', 'comedy', 'ensemble', 'cast', 'original', 'weird', 'satire']",55020,811106,13173.0
9101,Tenacious D in The Pick of Destiny (2006),"['rock', 'and', 'roll', 'music', 'musicians', 'comedy', 'destiny', 'music', 'business', 'hilarious', 'original', 'stoner', 'movie', 'musical']",49396,365830,2179.0
